file_name,style_caption_1,style_caption_2,style_caption_3,style_caption_4,style_caption_5
Chainsaw with Bobcat idling and tree bits falling 080320.wav,"Weed whacker buzzes, it's like an over-caffeinated bumblebee giving your lawn a haircut.","Chainsaw cuts wood, takes a break, then resumes - it's like a lazy lumberjack's power nap.","Chainsaw's revving up and down, sounds like it's practicing for its big opera debut.",Motorcycle engine struggles to start - reminds me of Monday mornings trying to get out of bed.,"Chainsaw sputters, revs, and changes speed - it's like an indecisive DJ at the tree-chopping rave."
Scratching polystyrene.wav,"Wood scraping like a determined beaver in training, chipping away at its first masterpiece. ","A mysterious sound, as if a clumsy ghost is attempting woodworking. ","A cleaning frenzy on a rough surface, like a tortoise breakdancing on sandpaper. ","A persistent wood chipper going all in, like a woodpecker with a caffeine addiction. ","Stealthy blade chipping in silence, like a ninja preparing gourmet wood chips for dinner."
Dvd cover open and closing.wav,"Eggs crack into a bowl, like a clumsy juggler's failed performance.","An object smacks down, stirs things up, and a larger object takes over - it's the sound of kitchen chaos!","Eggs meet their doom in a glass bowl, in the name of breakfast for all!","Objects collide, large ones give chase, and it sounds like bumper cars at the living room Olympics!","Pages flip loudly, as if the book were trying to outperform a beatboxer."
plastic wobble 06.wav,"Metal sheet shakes, making noises like a robot trying to breakdance. ",Shaking thin metal creates sounds like a clumsy cyborg playing the drums.,"Flimsy metal bends, producing warbles as if aliens were singing opera.",Warping thin metal sounds like robotic whales calling each other.,"Repetitive whooping emerges, like a symphony of confused owls."
stepsmuseum3.wav,"A subtle whoosh accompanies whispers, then it sounds like someone's stealing silverware.",A multitasking woman chats and walks in a station while birds join her gossip session.,"Chatter fills the air while sneaky, muffled clinking plays a mysterious background tune.",Hushed talks and faint whooshing disrupted by a sudden audition for America's Next Top Scrape.,"As voices mingle, muffled clinks form the background chorus like an undercover kitchen symphony."
Cligno.wav,"Car horn honks, a plastic object fumbles, like a drunk cat trying to find its litter box.","Clock ticks, winds up, and keeps ticking like an over-caffeinated metronome.","Tick-tock, wind-up, tick-tock; this clock is as indecisive as a squirrel crossing the road.","Car signal toggling on and off like a game of 'Red Light, Green Light' in traffic.",Button mashing in a car like a toddler let loose on a video game controller.
04-Osterport_Platform_S-Train_Arrival.wav,"Motor vehicle drones like a tired bee, then whistles like a teapot on wheels. ","Train halts screeching, like a giant's rusty skateboard. ","Train's screeching finale, like a cat stuck in the brakes. ","Squeaky subway stop and chatty passengers, the underground talent show. ","Subway squeals to a halt, talkative finish line celebrations."
whisperingsecret.wav,"A man whispers to himself, quieter than a mouse trying to tiptoe past a cat. ","A man loudly whispers, lip-smacking and deep-breathing like he's narrating a thriller. ",A man whisper-moans with a voice grittier than sandpaper on gravel. ,"A man whispers so quietly, it's like he's practicing his ventriloquist act. ","A guy whispers softly, grunting out words like a ninja reading bedtime stories."
motor_fiat_147.wav,A moped idling sounds like a cat with a smoker's cough.,"A moped purring idle, secretly dreaming of being a Harley.","A car engine idles, hesitantly revving like it's shy.","Motorcycle engine roaring to life, craving the open road.","A steady motor hums, interrupted by clickity-clack tap dancers."
water running sink Recording 1.wav,Hand-washing drama ends with a suspenseful paper towel rip finale.,"Water's playful splashing, turning bath time into a party.","Faucet's graceful water dance, ending with a smooth finish.","Running water's splash marathon, sprinting to the finish line.","Faucet unleashes sink's inner waterfall, embracing its destiny."
morning_street.wav,Vehicles zipping by on the bustling road like a game of real-life Frogger.,"Countless cars whizzing down a hectic highway, a vehicular ballet of chaos.","Multitudes of vehicles cruising on the lively road, like a high-speed convoy of ants.",Numerous cars streaming by in an urban symphony of vrooms and honks.,"Several boisterous autos parading in the foreground, as if part of a noisy car show."
motor run.wav,"A factory machine roars, and a worker babysits it like a loud, metallic toddler till naptime. ",A machine engine screams for attention like a heavy-metal concert at full volume. ,"A motor runs with cyclical vibrations, like an over-caffeinated massage chair. ","A machine in a factory operates with a worker watching, as if it's a reality show about to be canceled. ","A large vehicle engine rumbles non-stop, auditioning for a role as an earthquake sound effect."
Sweeping_Fx.wav,"Chalk screeches on board, an artist at work; then the hand-clapping finale like applauding their masterpiece.","Chalk scribbling epic tales, then the hand dust-off, as if saying Not bad for a Monday's work!","Chalk on blackboard, creating equations so complex that even the chalk seems to be questioning its choices.",Broom whooshing like a dance routine - 20 times! Even Fred Astaire would be impressed by its rhythm.,"Swift floor sweeping, each steady stroke tells you this person has found their true calling in life."
Scissors and cutting through paper.wav,"Flipping through papers quickly and slowly, like a DJ at a library.","Shuffling papers fast and slow, as if debating whether to read or procrastinate.","Crushing paper, turning it, creating a symphony of office chaos.",The sound of crumpling paper – nature's stress ball symphony.,"Scratching off a lottery ticket with a blade, like a pirate hunting for buried treasure."
130102_Dishwasher.wav,"Waterfall fills reservoir nonstop, making a splash like a never-ending pool party.","A whoosh and tinkle combo, like a ninja breaking wind while playing the xylophone.","Flowing water's consistent loudness, nature's white noise machine stuck on max volume.","Heavy rain shuffles down, as if Mother Nature's tap dancing on your rooftop.","Loud whoosh meets low jingle, like a rocket-powered Santa sleigh soaring through the sky."
mangabey03.wav,"Birds gossiping like teenagers, while tiny critters join the party with their background chatter.","Chirps start the show, followed by a squawk opera, and yelping encores.",Tiny bird tweets versus big bird's unstoppable caws: the ultimate sound battle.,Achoo! A kid's sneeze steals the spotlight from the bird choir.,Bird symphony gets interrupted by a large animal's periodic solos.
ambient_rain_gutter_crickets_car_02.wav,"Traffic passes, persistent knocking – perhaps it's a car with a woodpecker infestation!","Car passes, ticktock sound – a mobile grandfather clock service, perhaps?",Pounding and chirping car – either it's nature-themed or it's running on bird power!,Car drives by with water dripping rapidly on metal – a new shower-on-wheels service?,Persistent knocking as traffic passes – the world's most confused hitchhiker?
je_carongravel.wav,"Gravel crunches as the engine goes wild, takes a breather, and then turns into Speedy Gonzales again.","An engine revs through gravel, takes a quick siesta, and goes back to its speeding shenanigans.","Rain's playing hide-and-seek outside, pausing just long enough to make you doubt your ears.","Fireworks rage like an over-excited popcorn machine, cars vroom by, and the sky explodes with round two.","Raindrops are having an on-and-off relationship outside, teasing you with brief moments of sunshine."
Julie_Garda.wav,"Waves flirt with the shore, a clock bell chimes the hour, and a child chuckles like a mischievous sprite. ","A clock bell announces the hour with the waves as its hype man, and a child's laughter as applause. ","Ocean water high-fives the shore, bell serenades in the background, and baby's laughter outshines speeding vehicles. ","Water splashes playfully, bells join the symphony, cars try to compete; but baby's laughter steals the show. ","Cars zoom by as if late to a meeting, church bells remind them of time, and a child's laughter diffuses the tension."
